func,duration,bytes
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
bytes,0,5250984
global,5.12058e+12,0
bitmaps,3.09946e+12,0
filter,2.87794e+06,0
filter,3.69078e+06,0
filter,6.78959e+06,0
filter,7.4204e+06,0
filter,2.08403e+06,0
filter,956339,0
filter,1.12907e+06,0
filter,940150,0
filter,899190,0
filter,916367,0
filter,932947,0
filter,925142,0
filter,941320,0
filter,929176,0
filter,1.31007e+06,0
filter,1.75367e+06,0
wait_all,3.71446e+07,0
deserialize,15722,0
mult,6.93662e+08,0
deserialize,24486,0
mult,1.07576e+08,0
deserialize,7280,0
mult,2.1351e+07,0
deserialize,5745,0
mult,2.1562e+07,0
deserialize,4796,0
mult,2.27604e+07,0
deserialize,6940,0
mult,2.30213e+07,0
deserialize,5467,0
mult,2.12753e+07,0
deserialize,4621,0
mult,2.27069e+07,0
deserialize,5085,0
mult,2.13186e+07,0
deserialize,5370,0
mult,2.30508e+07,0
deserialize,4697,0
mult,2.27684e+07,0
deserialize,7150,0
mult,2.15837e+07,0
deserialize,4609,0
mult,2.12722e+07,0
deserialize,5410,0
mult,2.3056e+07,0
deserialize,4773,0
mult,2.12963e+07,0
deserialize,4732,0
mult,2.15576e+07,0
wait_all,2.58109e+07,0
deserialize,4641,0
mult,2.55203e+08,0
deserialize,38903,0
mult,8.3689e+07,0
deserialize,6784,0
mult,2.02824e+07,0
deserialize,5491,0
mult,2.06571e+07,0
deserialize,4846,0
mult,2.02694e+07,0
deserialize,4857,0
mult,2.06507e+07,0
deserialize,4642,0
mult,2.00534e+07,0
deserialize,4606,0
mult,2.06479e+07,0
deserialize,4609,0
mult,2.03028e+07,0
deserialize,5031,0
mult,2.06509e+07,0
deserialize,4625,0
mult,2.02479e+07,0
deserialize,4848,0
mult,2.0649e+07,0
deserialize,4656,0
mult,2.00525e+07,0
deserialize,4684,0
mult,2.06838e+07,0
deserialize,4743,0
mult,2.02708e+07,0
deserialize,4803,0
mult,2.06317e+07,0
wait_all,5.34694e+07,0
deserialize,4653,0
mult,2.52192e+08,0
deserialize,38228,0
mult,8.8028e+07,0
deserialize,7083,0
mult,2.13499e+07,0
deserialize,5370,0
mult,2.1327e+07,0
deserialize,4802,0
mult,2.1292e+07,0
deserialize,5200,0
mult,2.12813e+07,0
deserialize,4407,0
mult,2.12889e+07,0
deserialize,4809,0
mult,2.12788e+07,0
deserialize,4726,0
mult,2.13185e+07,0
deserialize,4965,0
mult,2.13045e+07,0
deserialize,4543,0
mult,2.12834e+07,0
deserialize,4470,0
mult,2.13098e+07,0
deserialize,4793,0
mult,2.1283e+07,0
deserialize,4678,0
mult,2.13171e+07,0
deserialize,4784,0
mult,2.13234e+07,0
deserialize,4638,0
mult,2.12904e+07,0
wait_all,2.98962e+07,0
deserialize,3676,0
mult,2.56824e+08,0
deserialize,22562,0
mult,9.77856e+07,0
deserialize,6268,0
mult,1.99853e+07,0
deserialize,5188,0
mult,1.9811e+07,0
deserialize,5199,0
mult,2.00204e+07,0
deserialize,4418,0
mult,1.97772e+07,0
deserialize,4370,0
mult,1.99975e+07,0
deserialize,4492,0
mult,1.97989e+07,0
deserialize,4592,0
mult,1.99642e+07,0
deserialize,5092,0
mult,1.98029e+07,0
deserialize,4803,0
mult,1.99964e+07,0
deserialize,4297,0
mult,1.9783e+07,0
deserialize,4247,0
mult,2.00028e+07,0
deserialize,4766,0
mult,1.99213e+07,0
deserialize,4875,0
mult,2.00235e+07,0
deserialize,4280,0
mult,1.98088e+07,0
wait_all,6.12955e+07,0
deserialize,3924,0
mult,2.53071e+08,0
deserialize,38566,0
mult,1.00838e+08,0
deserialize,7278,0
mult,2.13352e+07,0
deserialize,5544,0
mult,2.13317e+07,0
deserialize,5632,0
mult,2.12984e+07,0
deserialize,4798,0
mult,2.12676e+07,0
deserialize,4966,0
mult,2.12904e+07,0
deserialize,4941,0
mult,2.12874e+07,0
deserialize,4607,0
mult,2.13115e+07,0
deserialize,4756,0
mult,2.12966e+07,0
deserialize,5054,0
mult,2.12812e+07,0
deserialize,5223,0
mult,2.13076e+07,0
deserialize,4404,0
mult,2.12662e+07,0
deserialize,4603,0
mult,2.13251e+07,0
deserialize,5049,0
mult,2.13208e+07,0
deserialize,4539,0
mult,2.12856e+07,0
gemm,6.72968e+08,0
wait_all,2.54144e+07,0
deserialize,4573,0
mult,2.57319e+08,0
deserialize,23252,0
mult,1.03966e+08,0
deserialize,6501,0
mult,2.11726e+07,0
deserialize,5309,0
mult,2.10991e+07,0
deserialize,4917,0
mult,2.11667e+07,0
deserialize,4982,0
mult,2.12254e+07,0
deserialize,4736,0
mult,2.00291e+07,0
deserialize,4553,0
mult,2.12511e+07,0
deserialize,16489,0
mult,1.99737e+07,0
deserialize,4956,0
mult,2.00391e+07,0
deserialize,4192,0
mult,1.99667e+07,0
deserialize,4533,0
mult,2.00214e+07,0
deserialize,4643,0
mult,1.99753e+07,0
deserialize,4540,0
mult,2.0121e+07,0
deserialize,4260,0
mult,2.00156e+07,0
deserialize,4123,0
mult,2.00278e+07,0
gemm,6.81023e+08,0
wait_all,2.54991e+07,0
deserialize,4110,0
mult,2.53351e+08,0
deserialize,40455,0
mult,1.03805e+08,0
deserialize,6513,0
mult,2.13122e+07,0
deserialize,4932,0
mult,2.13219e+07,0
deserialize,5377,0
mult,2.12887e+07,0
deserialize,4969,0
mult,2.12677e+07,0
deserialize,4862,0
mult,2.12794e+07,0
deserialize,4423,0
mult,2.12906e+07,0
deserialize,4758,0
mult,2.13142e+07,0
deserialize,4996,0
mult,2.12974e+07,0
deserialize,5173,0
mult,2.12699e+07,0
deserialize,4924,0
mult,2.13175e+07,0
deserialize,4967,0
mult,2.12673e+07,0
deserialize,4805,0
mult,2.13219e+07,0
deserialize,5080,0
mult,2.13275e+07,0
deserialize,5160,0
mult,2.12985e+07,0
gemm,6.86679e+08,0
wait_all,2.53988e+07,0
deserialize,4087,0
mult,2.57497e+08,0
deserialize,22359,0
mult,1.05587e+08,0
deserialize,6742,0
mult,2.13269e+07,0
deserialize,5340,0
mult,2.1655e+07,0
deserialize,5142,0
mult,2.13135e+07,0
deserialize,5324,0
mult,2.16164e+07,0
deserialize,4642,0
mult,2.00018e+07,0
deserialize,4946,0
mult,2.16047e+07,0
deserialize,4673,0
mult,2.1326e+07,0
deserialize,4643,0
mult,2.16378e+07,0
deserialize,4687,0
mult,2.12949e+07,0
deserialize,4779,0
mult,2.16497e+07,0
deserialize,4611,0
mult,2.00156e+07,0
deserialize,4736,0
mult,2.1638e+07,0
deserialize,5076,0
mult,2.13018e+07,0
deserialize,5271,0
mult,2.1639e+07,0
gemm,6.8372e+08,0
wait_all,2.53848e+07,0
deserialize,4476,0
mult,2.53756e+08,0
deserialize,36785,0
mult,1.06154e+08,0
deserialize,7273,0
mult,2.13283e+07,0
deserialize,5251,0
mult,2.13299e+07,0
deserialize,5290,0
mult,2.12984e+07,0
deserialize,4694,0
mult,2.12786e+07,0
deserialize,4484,0
mult,2.12939e+07,0
deserialize,4563,0
mult,2.12774e+07,0
deserialize,4790,0
mult,2.12976e+07,0
deserialize,5043,0
mult,2.13177e+07,0
deserialize,4770,0
mult,2.12909e+07,0
deserialize,4557,0
mult,2.13062e+07,0
deserialize,4632,0
mult,2.12802e+07,0
deserialize,4631,0
mult,2.13232e+07,0
deserialize,4682,0
mult,2.13253e+07,0
deserialize,4612,0
mult,2.12895e+07,0
gemm,6.69666e+08,0
wait_all,2.51545e+07,0
deserialize,3888,0
mult,2.58034e+08,0
deserialize,20718,0
mult,1.0762e+08,0
deserialize,6879,0
mult,2.00116e+07,0
deserialize,6115,0
mult,1.98018e+07,0
deserialize,5623,0
mult,2.00356e+07,0
deserialize,5284,0
mult,1.97886e+07,0
deserialize,4847,0
mult,2.0029e+07,0
deserialize,5066,0
mult,1.97923e+07,0
deserialize,5261,0
mult,1.99724e+07,0
deserialize,5260,0
mult,1.97968e+07,0
deserialize,5103,0
mult,2.00182e+07,0
deserialize,4776,0
mult,1.97813e+07,0
deserialize,5007,0
mult,1.99994e+07,0
deserialize,5606,0
mult,1.97914e+07,0
deserialize,5144,0
mult,2.00674e+07,0
deserialize,5107,0
mult,1.97959e+07,0
gemm,6.94777e+08,0
wait_all,2.62066e+07,0
deserialize,4036,0
mult,2.54044e+08,0
deserialize,22029,0
mult,1.07938e+08,0
deserialize,7263,0
mult,2.1886e+07,0
deserialize,5180,0
mult,2.18813e+07,0
deserialize,5988,0
mult,2.18896e+07,0
deserialize,5634,0
mult,2.18517e+07,0
deserialize,4373,0
mult,2.18873e+07,0
deserialize,6175,0
mult,2.1877e+07,0
deserialize,5138,0
mult,2.18804e+07,0
deserialize,5502,0
mult,2.1914e+07,0
deserialize,5984,0
mult,2.18768e+07,0
deserialize,5135,0
mult,2.19068e+07,0
deserialize,6003,0
mult,2.19111e+07,0
deserialize,6074,0
mult,2.18598e+07,0
deserialize,5055,0
mult,2.18646e+07,0
deserialize,4745,0
mult,2.19094e+07,0
gemm,6.74665e+08,0
wait_all,2.5406e+07,0
deserialize,4249,0
mult,2.58081e+08,0
deserialize,21560,0
mult,1.11075e+08,0
deserialize,6657,0
mult,1.98687e+07,0
deserialize,5602,0
mult,1.99893e+07,0
deserialize,5399,0
mult,2.00304e+07,0
deserialize,5100,0
mult,1.99091e+07,0
deserialize,21073,0
mult,2.00376e+07,0
deserialize,4739,0
mult,1.99892e+07,0
deserialize,4526,0
mult,1.99673e+07,0
deserialize,4144,0
mult,2.00342e+07,0
deserialize,4712,0
mult,1.99977e+07,0
deserialize,4293,0
mult,2.00182e+07,0
deserialize,5129,0
mult,1.99606e+07,0
deserialize,4693,0
mult,1.99929e+07,0
deserialize,4436,0
mult,2.0033e+07,0
deserialize,4724,0
mult,2.00692e+07,0
gemm,6.93966e+08,0
wait_all,2.70236e+07,0
deserialize,3961,0
mult,2.5651e+08,0
deserialize,22985,0
mult,1.11957e+08,0
deserialize,7000,0
mult,2.1328e+07,0
deserialize,5187,0
mult,2.1329e+07,0
deserialize,5475,0
mult,2.13075e+07,0
deserialize,5176,0
mult,2.12754e+07,0
deserialize,4830,0
mult,2.12864e+07,0
deserialize,4916,0
mult,2.12997e+07,0
deserialize,5251,0
mult,2.13201e+07,0
deserialize,4943,0
mult,2.13037e+07,0
deserialize,4790,0
mult,2.12834e+07,0
deserialize,5069,0
mult,2.13167e+07,0
deserialize,4947,0
mult,2.12943e+07,0
deserialize,4597,0
mult,2.13266e+07,0
deserialize,5036,0
mult,2.1329e+07,0
deserialize,4950,0
mult,2.12984e+07,0
gemm,6.79281e+08,0
wait_all,2.51218e+07,0
deserialize,4458,0
mult,2.60514e+08,0
deserialize,38193,0
mult,1.14704e+08,0
deserialize,6732,0
mult,1.99878e+07,0
deserialize,5043,0
mult,1.98076e+07,0
deserialize,5219,0
mult,2.00495e+07,0
deserialize,4416,0
mult,1.97904e+07,0
deserialize,5183,0
mult,2.00068e+07,0
deserialize,4723,0
mult,1.97907e+07,0
deserialize,4938,0
mult,1.99926e+07,0
deserialize,4822,0
mult,1.98069e+07,0
deserialize,5113,0
mult,2.00249e+07,0
deserialize,4496,0
mult,1.98017e+07,0
deserialize,5076,0
mult,2.00262e+07,0
deserialize,4480,0
mult,1.97954e+07,0
deserialize,4825,0
mult,2.00419e+07,0
deserialize,5034,0
mult,1.98275e+07,0
gemm,6.97284e+08,0
wait_all,2.53558e+07,0
deserialize,3832,0
mult,2.5608e+08,0
deserialize,37537,0
mult,1.17411e+08,0
deserialize,7053,0
mult,2.13273e+07,0
deserialize,5890,0
mult,2.13288e+07,0
deserialize,5179,0
mult,2.13009e+07,0
deserialize,4874,0
mult,2.12711e+07,0
deserialize,5305,0
mult,2.1296e+07,0
deserialize,4556,0
mult,2.1281e+07,0
deserialize,4915,0
mult,2.13197e+07,0
deserialize,5032,0
mult,2.13041e+07,0
deserialize,5065,0
mult,2.12774e+07,0
deserialize,4513,0
mult,2.13077e+07,0
deserialize,4851,0
mult,2.12842e+07,0
deserialize,4973,0
mult,2.13155e+07,0
deserialize,5168,0
mult,2.1323e+07,0
deserialize,4693,0
mult,2.13076e+07,0
