func,duration,bytes
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
bytes,0,12251608
global,5.12044e+12,0
bitmaps,3.07645e+12,0
filter,2.70298e+06,0
filter,1.58788e+06,0
filter,1.0717e+06,0
filter,1.2897e+06,0
filter,7.75306e+06,0
filter,7.78963e+06,0
filter,2.05546e+06,0
filter,980873,0
filter,979247,0
filter,1.04529e+06,0
filter,987426,0
filter,1.64589e+06,0
filter,969434,0
filter,991762,0
filter,1.36836e+06,0
filter,951076,0
wait_all,3.00417e+07,0
deserialize,14550,0
mult,1.97383e+07,0
deserialize,4580,0
mult,7.10621e+08,0
deserialize,20812,0
mult,2.13805e+07,0
deserialize,5900,0
mult,1.96337e+07,0
deserialize,4471,0
mult,1.96467e+07,0
deserialize,4134,0
mult,1.96475e+07,0
deserialize,3697,0
mult,1.9627e+07,0
deserialize,4458,0
mult,1.96417e+07,0
deserialize,4583,0
mult,1.96432e+07,0
deserialize,3927,0
mult,1.96537e+07,0
deserialize,3776,0
mult,1.96545e+07,0
deserialize,3479,0
mult,1.96478e+07,0
deserialize,3537,0
mult,1.9651e+07,0
deserialize,3513,0
mult,1.96467e+07,0
deserialize,3986,0
mult,1.96465e+07,0
deserialize,3503,0
mult,1.96392e+07,0
wait_all,1.13308e+08,0
deserialize,4047,0
mult,1.97344e+07,0
deserialize,4664,0
mult,2.43351e+08,0
deserialize,35593,0
mult,1.95969e+07,0
deserialize,5854,0
mult,1.96853e+07,0
deserialize,3795,0
mult,1.96362e+07,0
deserialize,3841,0
mult,1.95995e+07,0
deserialize,3360,0
mult,1.96212e+07,0
deserialize,4043,0
mult,1.96016e+07,0
deserialize,3706,0
mult,1.96254e+07,0
deserialize,3416,0
mult,1.96184e+07,0
deserialize,3682,0
mult,1.96287e+07,0
deserialize,3580,0
mult,1.96094e+07,0
deserialize,3971,0
mult,1.96265e+07,0
deserialize,3865,0
mult,1.95932e+07,0
deserialize,3410,0
mult,1.96338e+07,0
deserialize,3554,0
mult,1.97625e+07,0
wait_all,1.27977e+08,0
deserialize,2688,0
mult,1.97659e+07,0
deserialize,3807,0
mult,2.39303e+08,0
deserialize,38981,0
mult,1.96161e+07,0
deserialize,6068,0
mult,1.96516e+07,0
deserialize,4225,0
mult,1.96883e+07,0
deserialize,3996,0
mult,1.96361e+07,0
deserialize,3263,0
mult,1.96302e+07,0
deserialize,3616,0
mult,1.9641e+07,0
deserialize,3549,0
mult,1.96266e+07,0
deserialize,3435,0
mult,1.96382e+07,0
deserialize,3792,0
mult,1.96334e+07,0
deserialize,3785,0
mult,1.96427e+07,0
deserialize,3482,0
mult,1.96349e+07,0
deserialize,3223,0
mult,1.96589e+07,0
deserialize,3324,0
mult,1.96312e+07,0
deserialize,3617,0
mult,1.96434e+07,0
wait_all,1.32226e+08,0
deserialize,2560,0
mult,1.97508e+07,0
deserialize,3648,0
mult,2.46482e+08,0
deserialize,20789,0
mult,1.97371e+07,0
deserialize,5158,0
mult,1.96513e+07,0
deserialize,3757,0
mult,1.96221e+07,0
deserialize,3790,0
mult,1.96176e+07,0
deserialize,3434,0
mult,1.96618e+07,0
deserialize,3852,0
mult,1.96304e+07,0
deserialize,3724,0
mult,1.96309e+07,0
deserialize,3363,0
mult,1.96365e+07,0
deserialize,3322,0
mult,1.96228e+07,0
deserialize,3618,0
mult,1.96313e+07,0
deserialize,3234,0
mult,1.96229e+07,0
deserialize,3267,0
mult,1.96252e+07,0
deserialize,3669,0
mult,1.96339e+07,0
deserialize,3636,0
mult,1.96291e+07,0
wait_all,1.47998e+08,0
deserialize,3487,0
mult,1.97694e+07,0
deserialize,3917,0
mult,2.39745e+08,0
deserialize,37888,0
mult,1.96304e+07,0
deserialize,5316,0
mult,1.96529e+07,0
deserialize,3931,0
mult,1.96369e+07,0
deserialize,4036,0
mult,1.96535e+07,0
deserialize,3523,0
mult,1.96242e+07,0
deserialize,3823,0
mult,1.96448e+07,0
deserialize,3515,0
mult,1.96097e+07,0
deserialize,3288,0
mult,1.96392e+07,0
deserialize,3411,0
mult,1.96313e+07,0
deserialize,3538,0
mult,1.96416e+07,0
deserialize,3702,0
mult,1.96409e+07,0
deserialize,3434,0
mult,1.96507e+07,0
deserialize,3779,0
mult,1.96265e+07,0
deserialize,3550,0
mult,1.96404e+07,0
gemm,5.67642e+08,0
wait_all,2.53996e+07,0
deserialize,2963,0
mult,1.97564e+07,0
deserialize,3826,0
mult,2.47499e+08,0
deserialize,37742,0
mult,1.96274e+07,0
deserialize,6322,0
mult,1.9632e+07,0
deserialize,4263,0
mult,1.96289e+07,0
deserialize,3711,0
mult,1.96212e+07,0
deserialize,3813,0
mult,1.96274e+07,0
deserialize,4423,0
mult,1.96328e+07,0
deserialize,13200,0
mult,1.96336e+07,0
deserialize,3866,0
mult,1.96266e+07,0
deserialize,3252,0
mult,1.96327e+07,0
deserialize,3973,0
mult,1.96263e+07,0
deserialize,3705,0
mult,1.96266e+07,0
deserialize,3869,0
mult,1.964e+07,0
deserialize,3614,0
mult,1.96295e+07,0
deserialize,3437,0
mult,1.96295e+07,0
gemm,5.70286e+08,0
wait_all,2.54855e+07,0
deserialize,3519,0
mult,2.6854e+07,0
deserialize,3446,0
mult,2.43008e+08,0
deserialize,21569,0
mult,1.96294e+07,0
deserialize,6518,0
mult,1.96271e+07,0
deserialize,4074,0
mult,1.9624e+07,0
deserialize,3706,0
mult,1.96713e+07,0
deserialize,3904,0
mult,1.96152e+07,0
deserialize,3982,0
mult,1.9636e+07,0
deserialize,4342,0
mult,1.96134e+07,0
deserialize,3319,0
mult,1.96281e+07,0
deserialize,3892,0
mult,1.96249e+07,0
deserialize,3377,0
mult,1.96092e+07,0
deserialize,3412,0
mult,1.96315e+07,0
deserialize,3570,0
mult,1.96335e+07,0
deserialize,3766,0
mult,1.96268e+07,0
deserialize,3837,0
mult,1.96078e+07,0
gemm,5.69934e+08,0
wait_all,2.5386e+07,0
deserialize,3750,0
mult,1.971e+07,0
deserialize,4339,0
mult,2.48649e+08,0
deserialize,21281,0
mult,2.07518e+07,0
deserialize,5973,0
mult,1.96236e+07,0
deserialize,3845,0
mult,1.96271e+07,0
deserialize,3785,0
mult,1.96355e+07,0
deserialize,4090,0
mult,1.96182e+07,0
deserialize,3682,0
mult,1.97363e+07,0
deserialize,3726,0
mult,1.96116e+07,0
deserialize,3561,0
mult,1.96197e+07,0
deserialize,3308,0
mult,1.96577e+07,0
deserialize,3243,0
mult,1.96384e+07,0
deserialize,3776,0
mult,1.96323e+07,0
deserialize,3249,0
mult,1.9628e+07,0
deserialize,3534,0
mult,1.9632e+07,0
deserialize,3410,0
mult,1.96316e+07,0
gemm,5.61633e+08,0
wait_all,2.5368e+07,0
deserialize,3267,0
mult,1.97366e+07,0
deserialize,4337,0
mult,2.41429e+08,0
deserialize,37882,0
mult,1.96992e+07,0
deserialize,5427,0
mult,1.96169e+07,0
deserialize,3867,0
mult,1.96125e+07,0
deserialize,3544,0
mult,1.96228e+07,0
deserialize,3818,0
mult,1.96315e+07,0
