func,duration,bytes
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
bytes,0,56888068
global,5.12044e+12,0
bitmaps,2.86433e+12,0
filter,2.97368e+06,0
filter,1.25184e+06,0
filter,1.3951e+06,0
filter,1.4884e+06,0
filter,982663,0
filter,1.44782e+06,0
filter,979795,0
filter,992995,0
filter,978325,0
filter,1.51169e+06,0
filter,950081,0
filter,960100,0
filter,958440,0
filter,960038,0
filter,1.39446e+06,0
filter,952631,0
wait_all,2.88686e+07,0
deserialize,17371,0
mult,1.99952e+07,0
deserialize,3680,0
mult,1.98745e+07,0
deserialize,3823,0
mult,1.98901e+07,0
deserialize,3346,0
mult,1.98831e+07,0
deserialize,3124,0
mult,1.98619e+07,0
deserialize,3337,0
mult,1.98698e+07,0
deserialize,3241,0
mult,7.1645e+08,0
deserialize,2964,0
mult,3.06528e+07,0
deserialize,4847,0
mult,2.15168e+07,0
deserialize,3656,0
mult,1.98471e+07,0
deserialize,3094,0
mult,1.98427e+07,0
deserialize,3183,0
mult,1.98461e+07,0
deserialize,21152,0
mult,1.9676e+07,0
deserialize,3648,0
mult,1.98787e+07,0
deserialize,3090,0
mult,1.98633e+07,0
deserialize,3126,0
mult,1.98717e+07,0
wait_all,1.10963e+08,0
deserialize,3976,0
mult,1.99694e+07,0
deserialize,4270,0
mult,1.9841e+07,0
deserialize,3456,0
mult,1.98691e+07,0
deserialize,3431,0
mult,1.98619e+07,0
deserialize,3550,0
mult,1.98608e+07,0
deserialize,3294,0
mult,1.98621e+07,0
deserialize,3014,0
mult,2.37414e+08,0
deserialize,3077,0
mult,1.99165e+07,0
deserialize,3771,0
mult,1.98666e+07,0
deserialize,3301,0
mult,1.98561e+07,0
deserialize,3261,0
mult,1.98572e+07,0
deserialize,3288,0
mult,1.9848e+07,0
deserialize,21274,0
mult,2.09324e+07,0
deserialize,3482,0
mult,1.98707e+07,0
deserialize,3050,0
mult,1.98395e+07,0
deserialize,3137,0
mult,1.98576e+07,0
wait_all,1.22937e+08,0
deserialize,3335,0
mult,1.999e+07,0
deserialize,3432,0
mult,1.98787e+07,0
deserialize,3393,0
mult,1.98617e+07,0
deserialize,3766,0
mult,1.98609e+07,0
deserialize,3447,0
mult,1.98611e+07,0
deserialize,3443,0
mult,1.98598e+07,0
deserialize,3582,0
mult,2.34277e+08,0
deserialize,2900,0
mult,1.99272e+07,0
deserialize,3410,0
mult,1.98744e+07,0
deserialize,3518,0
mult,1.98722e+07,0
deserialize,3245,0
mult,1.98485e+07,0
deserialize,3428,0
mult,1.988e+07,0
deserialize,21084,0
mult,1.98146e+07,0
deserialize,3496,0
mult,1.98696e+07,0
deserialize,3459,0
mult,1.98702e+07,0
deserialize,3766,0
mult,1.98727e+07,0
wait_all,1.35931e+08,0
deserialize,2791,0
mult,1.9976e+07,0
deserialize,3758,0
mult,1.99644e+07,0
deserialize,3260,0
mult,1.98592e+07,0
deserialize,3280,0
mult,1.98537e+07,0
deserialize,3103,0
mult,1.98659e+07,0
deserialize,3331,0
mult,1.98701e+07,0
deserialize,3065,0
mult,2.40562e+08,0
deserialize,2954,0
mult,1.99113e+07,0
deserialize,3765,0
mult,1.98612e+07,0
deserialize,3243,0
mult,1.9852e+07,0
deserialize,3393,0
mult,1.98554e+07,0
deserialize,3222,0
mult,1.98703e+07,0
deserialize,21733,0
mult,2.12601e+07,0
deserialize,4534,0
mult,1.98705e+07,0
deserialize,3437,0
mult,1.98543e+07,0
deserialize,3206,0
mult,1.9869e+07,0
wait_all,1.46365e+08,0
deserialize,2520,0
mult,2.00006e+07,0
deserialize,3779,0
mult,1.98696e+07,0
deserialize,3612,0
mult,1.98753e+07,0
deserialize,4047,0
mult,1.98649e+07,0
deserialize,3198,0
mult,1.98944e+07,0
deserialize,3834,0
mult,1.98803e+07,0
deserialize,3246,0
mult,2.34805e+08,0
deserialize,2923,0
mult,1.99394e+07,0
deserialize,3281,0
mult,1.98712e+07,0
deserialize,3308,0
mult,1.98701e+07,0
deserialize,3593,0
mult,1.98675e+07,0
deserialize,3690,0
mult,1.98631e+07,0
deserialize,22114,0
mult,2.15061e+07,0
deserialize,3697,0
mult,1.98754e+07,0
deserialize,3243,0
mult,1.98608e+07,0
deserialize,3157,0
mult,1.98624e+07,0
gemm,5.65985e+08,0
wait_all,2.54616e+07,0
deserialize,2800,0
mult,2.00257e+07,0
deserialize,3192,0
mult,1.98755e+07,0
deserialize,3174,0
mult,1.9859e+07,0
deserialize,3580,0
mult,1.98367e+07,0
deserialize,3510,0
mult,1.98446e+07,0
deserialize,3479,0
mult,1.98556e+07,0
deserialize,3434,0
mult,2.41739e+08,0
deserialize,3340,0
mult,1.98952e+07,0
deserialize,12668,0
mult,1.98715e+07,0
deserialize,3960,0
mult,1.98595e+07,0
deserialize,3400,0
mult,1.9836e+07,0
deserialize,3178,0
mult,1.98624e+07,0
deserialize,21350,0
mult,2.0421e+07,0
deserialize,3902,0
mult,1.9861e+07,0
deserialize,3455,0
mult,1.98559e+07,0
deserialize,3562,0
mult,1.98844e+07,0
gemm,5.5949e+08,0
wait_all,2.5541e+07,0
deserialize,3229,0
mult,2.00195e+07,0
deserialize,3346,0
mult,1.98663e+07,0
deserialize,3634,0
mult,1.9879e+07,0
deserialize,3093,0
mult,1.98642e+07,0
deserialize,3621,0
mult,1.98822e+07,0
deserialize,3391,0
mult,1.98747e+07,0
deserialize,3261,0
mult,2.35008e+08,0
deserialize,2842,0
mult,1.99194e+07,0
deserialize,3599,0
mult,1.98741e+07,0
deserialize,3703,0
mult,1.98634e+07,0
deserialize,3744,0
mult,1.98616e+07,0
deserialize,3207,0
mult,1.98725e+07,0
deserialize,19991,0
mult,2.0424e+07,0
deserialize,3912,0
mult,1.98777e+07,0
deserialize,3760,0
mult,1.98627e+07,0
deserialize,3364,0
mult,1.98696e+07,0
gemm,5.67246e+08,0
wait_all,2.54368e+07,0
deserialize,3018,0
mult,1.99855e+07,0
deserialize,3837,0
mult,1.98544e+07,0
deserialize,3224,0
mult,1.98805e+07,0
deserialize,3806,0
mult,1.98464e+07,0
deserialize,3115,0
mult,1.98473e+07,0
deserialize,3160,0
mult,1.9857e+07,0
deserialize,3655,0
mult,2.42322e+08,0
deserialize,2955,0
mult,1.99086e+07,0
deserialize,3255,0
mult,1.98629e+07,0
deserialize,3463,0
mult,1.9852e+07,0
deserialize,3701,0
mult,1.98506e+07,0
deserialize,3294,0
mult,1.98681e+07,0
deserialize,21574,0
mult,2.11647e+07,0
deserialize,3476,0
mult,1.98681e+07,0
deserialize,3363,0
mult,1.98608e+07,0
deserialize,3941,0
mult,1.98497e+07,0
gemm,5.59546e+08,0
wait_all,2.54155e+07,0
deserialize,3183,0
mult,1.99654e+07,0
deserialize,3300,0
mult,1.98574e+07,0
deserialize,3327,0
mult,1.9853e+07,0
deserialize,3227,0
mult,1.98732e+07,0
deserialize,3247,0
mult,1.98743e+07,0
deserialize,3126,0
mult,1.98703e+07,0
deserialize,3537,0
mult,2.35367e+08,0
deserialize,3125,0
mult,1.99282e+07,0
deserialize,3769,0
mult,1.98794e+07,0
deserialize,3630,0
mult,1.98773e+07,0
deserialize,3343,0
mult,1.98657e+07,0
deserialize,3250,0
mult,1.98617e+07,0
deserialize,21763,0
mult,2.03331e+07,0
deserialize,3805,0
mult,1.98543e+07,0
deserialize,3563,0
