func,duration,bytes
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
bytes,0,45707760
global,5.9105e+12,0
bitmaps,5.50611e+11,0
filter,1.27874e+07,0
filter,1.94984e+06,0
filter,592245,0
filter,694127,0
filter,526434,0
filter,601791,0
filter,551398,0
filter,531642,0
filter,704068,0
filter,513663,0
filter,724016,0
filter,531491,0
filter,619526,0
filter,576529,0
filter,1.70678e+06,0
filter,453925,0
wait_all,1.98824e+07,0
deserialize,1.3786e+06,0
mult,1.2856e+07,0
deserialize,4776,0
mult,1.27856e+07,0
deserialize,2953,0
mult,1.27537e+07,0
deserialize,2947,0
mult,1.27704e+07,0
deserialize,3896,0
mult,1.27299e+07,0
deserialize,3252,0
mult,1.27892e+07,0
deserialize,2503,0
mult,1.27333e+07,0
deserialize,2850,0
mult,3.22772e+08,0
deserialize,4611,0
mult,8.65984e+07,0
deserialize,3956,0
mult,2.04592e+07,0
deserialize,4112,0
mult,1.49401e+07,0
deserialize,2844,0
mult,1.32462e+07,0
deserialize,2777,0
mult,1.32333e+07,0
deserialize,2726,0
mult,1.32482e+07,0
deserialize,2606,0
mult,1.32425e+07,0
deserialize,20793,0
mult,1.17874e+07,0
wait_all,6.44681e+07,0
deserialize,4161,0
mult,1.20631e+07,0
deserialize,2984,0
mult,1.20065e+07,0
deserialize,2679,0
mult,1.19449e+07,0
deserialize,2756,0
mult,1.19917e+07,0
deserialize,2764,0
mult,1.19378e+07,0
deserialize,2834,0
mult,1.19874e+07,0
deserialize,3010,0
mult,1.19263e+07,0
deserialize,2683,0
mult,1.40381e+08,0
deserialize,19934,0
mult,6.27867e+07,0
deserialize,3924,0
mult,1.18952e+07,0
deserialize,2827,0
mult,1.18724e+07,0
deserialize,2797,0
mult,1.19004e+07,0
deserialize,2894,0
mult,1.1883e+07,0
deserialize,2554,0
mult,1.19274e+07,0
deserialize,2920,0
mult,1.18767e+07,0
deserialize,20502,0
mult,1.18029e+07,0
wait_all,1.79397e+07,0
deserialize,3762,0
mult,1.20195e+07,0
deserialize,2923,0
mult,1.19946e+07,0
deserialize,2476,0
mult,1.19329e+07,0
deserialize,2977,0
mult,1.19805e+07,0
deserialize,2516,0
mult,1.19329e+07,0
deserialize,3182,0
mult,1.19874e+07,0
deserialize,2421,0
mult,1.19358e+07,0
deserialize,2639,0
mult,1.38824e+08,0
deserialize,3676,0
mult,6.23642e+07,0
deserialize,2923,0
