func,duration,bytes
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
bytes,0,31996464
global,5.9105e+12,0
bitmaps,4.57966e+12,0
filter,1.29139e+07,0
filter,2.03027e+06,0
filter,543751,0
filter,597165,0
filter,537778,0
filter,555542,0
filter,545191,0
filter,534080,0
filter,542990,0
filter,541492,0
filter,657245,0
filter,531307,0
filter,630126,0
filter,665057,0
filter,1.70869e+06,0
filter,466501,0
wait_all,2.26188e+07,0
deserialize,16095,0
mult,1.16169e+07,0
deserialize,3666,0
mult,1.14477e+07,0
deserialize,2432,0
mult,1.14588e+07,0
deserialize,2646,0
mult,1.14569e+07,0
deserialize,3145,0
mult,1.14629e+07,0
deserialize,2823,0
mult,3.59923e+08,0
deserialize,4700,0
mult,7.33628e+07,0
deserialize,4249,0
mult,1.14435e+07,0
deserialize,2711,0
mult,1.14542e+07,0
deserialize,3957,0
mult,1.14529e+07,0
deserialize,3164,0
mult,1.14485e+07,0
deserialize,20046,0
mult,1.13478e+07,0
deserialize,3491,0
mult,1.14362e+07,0
deserialize,2608,0
mult,1.14498e+07,0
deserialize,3306,0
mult,1.14444e+07,0
deserialize,3387,0
mult,1.14505e+07,0
wait_all,6.42122e+07,0
deserialize,5570,0
mult,1.16524e+07,0
deserialize,3828,0
mult,1.14397e+07,0
deserialize,2962,0
mult,1.14481e+07,0
deserialize,2931,0
mult,1.1434e+07,0
deserialize,3010,0
mult,1.14426e+07,0
deserialize,3367,0
mult,1.42098e+08,0
deserialize,20516,0
mult,5.57252e+07,0
deserialize,4222,0
mult,1.14463e+07,0
deserialize,3173,0
mult,1.14382e+07,0
deserialize,2874,0
mult,1.14411e+07,0
deserialize,2990,0
mult,1.14385e+07,0
deserialize,18964,0
mult,1.14804e+07,0
deserialize,4136,0
mult,1.14433e+07,0
deserialize,3327,0
mult,1.14417e+07,0
deserialize,3363,0
mult,1.14405e+07,0
deserialize,3390,0
mult,1.14326e+07,0
wait_all,1.78598e+07,0
deserialize,4974,0
mult,1.16258e+07,0
deserialize,3611,0
mult,1.14445e+07,0
deserialize,3490,0
mult,1.14492e+07,0
deserialize,3293,0
mult,1.14363e+07,0
deserialize,3087,0
mult,1.14514e+07,0
deserialize,3336,0
mult,1.39465e+08,0
deserialize,3540,0
mult,5.61869e+07,0
deserialize,4140,0
mult,1.14346e+07,0
