func,duration,bytes
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
bytes,0,21837808
global,5.91049e+12,0
bitmaps,4.67993e+12,0
filter,1.27353e+07,0
filter,1.68826e+06,0
filter,601122,0
filter,744778,0
filter,542258,0
filter,708025,0
filter,650961,0
filter,533173,0
filter,550094,0
filter,538016,0
filter,571353,0
filter,720591,0
filter,692761,0
filter,2.30132e+06,0
filter,6.52251e+06,0
filter,4.84185e+06,0
wait_all,2.18692e+07,0
deserialize,13875,0
mult,1.9175e+07,0
deserialize,3826,0
mult,1.31529e+07,0
deserialize,4527,0
mult,1.13921e+07,0
deserialize,3155,0
mult,3.7391e+08,0
deserialize,3212,0
mult,7.59227e+07,0
deserialize,3848,0
mult,1.14005e+07,0
deserialize,3530,0
mult,1.1401e+07,0
deserialize,19404,0
mult,1.14441e+07,0
deserialize,3765,0
mult,1.14504e+07,0
deserialize,3556,0
mult,1.14379e+07,0
deserialize,3270,0
mult,1.1439e+07,0
deserialize,2724,0
mult,1.1449e+07,0
deserialize,2695,0
mult,1.1455e+07,0
deserialize,3126,0
mult,1.14338e+07,0
deserialize,3440,0
mult,1.14446e+07,0
deserialize,3695,0
mult,1.1449e+07,0
wait_all,4.5757e+07,0
deserialize,4246,0
mult,1.54457e+07,0
deserialize,4353,0
mult,1.31605e+07,0
deserialize,2710,0
mult,1.14314e+07,0
deserialize,2622,0
mult,1.33902e+08,0
deserialize,3370,0
mult,5.25393e+07,0
deserialize,4116,0
mult,1.1499e+07,0
deserialize,2776,0
mult,1.14375e+07,0
deserialize,20690,0
mult,1.14988e+07,0
deserialize,3232,0
mult,1.14531e+07,0
deserialize,2651,0
mult,1.14569e+07,0
deserialize,2567,0
mult,1.1449e+07,0
deserialize,2768,0
mult,1.14515e+07,0
deserialize,2589,0
mult,1.14524e+07,0
deserialize,2810,0
mult,1.14512e+07,0
deserialize,2616,0
mult,1.14488e+07,0
deserialize,2700,0
mult,1.14439e+07,0
wait_all,3.01452e+07,0
deserialize,3605,0
mult,1.54218e+07,0
deserialize,5410,0
mult,1.31046e+07,0
deserialize,3323,0
mult,1.13977e+07,0
deserialize,2830,0
