func,duration,bytes
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
bytes,0,16758480
global,5.91049e+12,0
bitmaps,5.35884e+11,0
filter,1.26908e+07,0
filter,1.77701e+06,0
filter,576528,0
filter,607785,0
filter,561669,0
filter,581334,0
filter,566396,0
filter,565391,0
filter,563586,0
filter,855663,0
filter,4.25722e+06,0
filter,2.28206e+06,0
filter,799188,0
filter,684100,0
filter,1.70658e+06,0
filter,480219,0
wait_all,2.34609e+07,0
deserialize,1.27011e+06,0
mult,1.19662e+07,0
deserialize,4388,0
mult,1.17372e+07,0
deserialize,2775,0
mult,3.82786e+08,0
deserialize,4443,0
mult,6.89796e+07,0
deserialize,3402,0
mult,1.17745e+07,0
deserialize,20844,0
mult,1.13665e+07,0
deserialize,3775,0
mult,1.16918e+07,0
deserialize,2906,0
mult,1.17151e+07,0
deserialize,2875,0
mult,1.1699e+07,0
deserialize,3443,0
mult,1.17141e+07,0
deserialize,2717,0
mult,1.16856e+07,0
deserialize,2786,0
mult,1.17104e+07,0
deserialize,3137,0
mult,1.17017e+07,0
deserialize,2953,0
mult,1.17184e+07,0
deserialize,2788,0
mult,1.16854e+07,0
deserialize,3140,0
mult,1.17154e+07,0
wait_all,5.18818e+07,0
deserialize,4319,0
mult,1.15554e+07,0
deserialize,3753,0
mult,1.13679e+07,0
deserialize,2996,0
mult,1.40688e+08,0
deserialize,3896,0
mult,5.17582e+07,0
deserialize,2873,0
mult,1.14497e+07,0
deserialize,19924,0
mult,1.13757e+07,0
deserialize,3264,0
mult,1.13807e+07,0
deserialize,2719,0
mult,1.13776e+07,0
deserialize,2883,0
mult,1.13819e+07,0
deserialize,3126,0
mult,1.1374e+07,0
deserialize,2971,0
mult,1.13961e+07,0
deserialize,3144,0
mult,1.13823e+07,0
deserialize,3220,0
mult,1.13749e+07,0
deserialize,3090,0
mult,1.13769e+07,0
deserialize,3320,0
mult,1.13747e+07,0
deserialize,3350,0
mult,1.13626e+07,0
wait_all,2.86242e+07,0
deserialize,2827,0
mult,1.1861e+07,0
deserialize,2886,0
mult,1.17238e+07,0
deserialize,3359,0
mult,1.37877e+08,0
deserialize,3577,0
mult,5.29248e+07,0
deserialize,3726,0
mult,1.17992e+07,0
deserialize,18162,0
mult,1.13771e+07,0
deserialize,3244,0
mult,1.16884e+07,0
deserialize,3447,0
mult,1.17071e+07,0
deserialize,2846,0
mult,1.16976e+07,0
deserialize,3170,0
mult,1.17169e+07,0
deserialize,3008,0
mult,1.16843e+07,0
deserialize,3182,0
mult,1.17093e+07,0
deserialize,3492,0
mult,1.17013e+07,0
deserialize,3329,0
mult,1.17121e+07,0
deserialize,3058,0
mult,1.16996e+07,0
deserialize,3096,0
mult,1.17144e+07,0
wait_all,3.87435e+07,0
deserialize,3004,0
mult,1.15064e+07,0
deserialize,3538,0
mult,1.13687e+07,0
deserialize,3063,0
mult,1.422e+08,0
deserialize,3720,0
mult,5.55035e+07,0
deserialize,3214,0
mult,1.14532e+07,0
deserialize,19046,0
mult,1.13516e+07,0
deserialize,3923,0
mult,1.13785e+07,0
