func,duration,bytes
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
bytes,0,289663416
global,3.0197e+11,0
read_triplets,2.10888e+10,0
triplets_to_map,7.87008e+08,0
build_csr,9.16149e+06,0
read_triplets,1.80677e+10,0
triplets_to_map,1.01008e+09,0
build_csr,155082,0
build_csr,88751,0
build_csr,87649,0
build_csr,92934,0
build_csr,88758,0
build_csr,86582,0
build_csr,89420,0
build_csr,82780,0
build_csr,51973,0
build_csr,92406,0
build_csr,105642,0
build_csr,86775,0
build_csr,86649,0
build_csr,85200,0
build_csr,86425,0
build_csr,87468,0
build_csr,87641,0
build_csr,78567,0
build_csr,82123,0
build_csr,101668,0
build_csr,78631,0
build_csr,144036,0
build_csr,94060,0
build_csr,99409,0
build_csr,77572,0
build_csr,88157,0
build_csr,91686,0
build_csr,82280,0
build_csr,91289,0
build_csr,51871,0
build_csr,116220,0
build_csr,91765,0
build_csr,81399,0
build_csr,87790,0
build_csr,131212,0
build_csr,79764,0
build_csr,86857,0
build_csr,90266,0
build_csr,78825,0
build_csr,83134,0
build_csr,81655,0
build_csr,77344,0
build_csr,112210,0
build_csr,78040,0
build_csr,86228,0
build_csr,80267,0
build_csr,81708,0
build_csr,87786,0
build_csr,101432,0
build_csr,84709,0
build_csr,54194,0
build_csr,77985,0
build_csr,87631,0
build_csr,85683,0
build_csr,78285,0
build_csr,87671,0
build_csr,81080,0
build_csr,77928,0
build_csr,105070,0
build_csr,83111,0
build_csr,77788,0
build_csr,78647,0
build_csr,82926,0
build_csr,51539,0
build_csr,93975,0
build_csr,86844,0
build_csr,86309,0
build_csr,82857,0
build_csr,87199,0
build_csr,82131,0
build_csr,81601,0
build_csr,78263,0
build_csr,78948,0
build_csr,85506,0
build_csr,77513,0
build_csr,79423,0
build_csr,56243,0
build_csr,83084,0
build_csr,113446,0
build_csr,107584,0
build_csr,103473,0
build_csr,86488,0
build_csr,78252,0
build_csr,77248,0
build_csr,77668,0
build_csr,79129,0
build_csr,86067,0
build_csr,85261,0
build_csr,78010,0
build_csr,54795,0
build_csr,77838,0
build_csr,84446,0
build_csr,83819,0
build_csr,82633,0
build_csr,85981,0
build_csr,78906,0
build_csr,84902,0
build_csr,70336,0
build_csr,78476,0
build_csr,108078,0
build_csr,83576,0
build_csr,78429,0
build_csr,115477,0
build_csr,96951,0
build_csr,81670,0
build_csr,84457,0
build_csr,81357,0
build_csr,172853,0
build_csr,332719,0
build_csr,676941,0
build_csr,822334,0
build_csr,1.11483e+06,0
build_csr,981546,0
build_csr,665646,0
build_csr,419795,0
build_csr,241943,0
build_csr,156806,0
build_csr,93657,0
build_csr,88678,0
build_csr,88613,0
build_csr,94150,0
build_csr,104237,0
build_csr,108079,0
build_csr,92352,0
build_csr,78240,0
build_csr,78008,0
build_csr,76849,0
build_csr,80752,0
bitmaps,1.23429e+06,0
filter,189188,0
filter,214371,0
filter,204172,0
filter,383101,0
filter,279341,0
filter,344809,0
filter,448903,0
filter,512723,0
filter,458234,0
filter,467194,0
filter,442841,0
filter,425995,0
filter,424773,0
filter,539793,0
filter,440926,0
filter,433392,0
filter,433135,0
filter,433261,0
filter,435320,0
filter,432477,0
filter,440598,0
filter,433311,0
filter,469848,0
filter,469844,0
filter,453891,0
filter,460147,0
filter,473907,0
filter,476065,0
filter,538310,0
filter,580441,0
filter,516566,0
filter,511295,0
filter,509511,0
filter,529773,0
filter,469503,0
filter,464691,0
filter,946808,0
filter,457634,0
filter,457260,0
filter,426909,0
filter,279921,0
filter,263839,0
filter,238711,0
filter,237116,0
filter,252568,0
filter,221690,0
filter,236889,0
filter,236083,0
filter,236597,0
filter,236524,0
filter,228016,0
filter,272668,0
filter,2.12221e+06,0
filter,1.22008e+07,0
filter,1.35202e+07,0
filter,1.37173e+07,0
filter,1.32142e+07,0
filter,1.17083e+07,0
filter,8.18552e+06,0
filter,5.87962e+06,0
filter,1.50612e+06,0
filter,562221,0
filter,392325,0
filter,187876,0
wait_all,3.87128e+08,0
deserialize,17761,0
mult,4.26964e+06,0
deserialize,6066,0
mult,4.21065e+06,0
deserialize,4530,0
mult,4.1936e+06,0
deserialize,4387,0
mult,4.18307e+06,0
deserialize,4420,0
mult,4.17926e+06,0
deserialize,4192,0
mult,4.1824e+06,0
deserialize,4303,0
mult,4.1921e+06,0
deserialize,4184,0
mult,4.1954e+06,0
deserialize,4395,0
mult,4.18362e+06,0
deserialize,4586,0
mult,4.18746e+06,0
deserialize,4746,0
mult,4.19349e+06,0
deserialize,10221,0
mult,4.18087e+06,0
deserialize,4208,0
mult,4.17768e+06,0
deserialize,4310,0
mult,4.18597e+06,0
deserialize,4229,0
mult,4.1993e+06,0
deserialize,4289,0
mult,4.17895e+06,0
deserialize,4624,0
mult,4.18666e+06,0
deserialize,4589,0
mult,4.18556e+06,0
deserialize,4634,0
mult,4.18836e+06,0
deserialize,4243,0
mult,4.18294e+06,0
deserialize,4595,0
mult,4.19205e+06,0
deserialize,4633,0
mult,4.18749e+06,0
deserialize,4816,0
mult,4.18839e+06,0
deserialize,4561,0
mult,4.18028e+06,0
deserialize,4220,0
mult,4.18821e+06,0
deserialize,4393,0
mult,4.17938e+06,0
deserialize,4672,0
mult,4.18844e+06,0
deserialize,4209,0
mult,4.1867e+06,0
deserialize,4265,0
mult,4.18263e+06,0
deserialize,4422,0
mult,4.1796e+06,0
deserialize,4357,0
mult,4.19742e+06,0
deserialize,4351,0
mult,4.19064e+06,0
deserialize,4494,0
mult,4.18445e+06,0
deserialize,4626,0
mult,4.17754e+06,0
deserialize,4403,0
mult,4.18871e+06,0
deserialize,4667,0
mult,4.19058e+06,0
deserialize,4387,0
mult,4.18515e+06,0
deserialize,4421,0
mult,4.18501e+06,0
deserialize,4953,0
mult,4.18513e+06,0
deserialize,4498,0
mult,4.1744e+06,0
deserialize,4354,0
mult,4.18156e+06,0
deserialize,4261,0
mult,4.19545e+06,0
deserialize,4561,0
mult,4.19027e+06,0
deserialize,4573,0
mult,4.17857e+06,0
deserialize,4509,0
mult,4.18092e+06,0
deserialize,4394,0
mult,4.1779e+06,0
deserialize,4653,0
mult,4.18321e+06,0
deserialize,4565,0
mult,4.18204e+06,0
deserialize,4294,0
mult,4.19334e+06,0
deserialize,4465,0
mult,4.18301e+06,0
deserialize,4468,0
mult,4.18879e+06,0
deserialize,4825,0
mult,4.18924e+06,0
deserialize,5053,0
mult,4.19237e+06,0
deserialize,4426,0
mult,4.18697e+06,0
deserialize,3576,0
mult,2.97626e+08,0
deserialize,22183,0
mult,4.14311e+08,0
deserialize,8344,0
mult,8.11384e+06,0
deserialize,5472,0
mult,4.12308e+06,0
deserialize,4361,0
mult,4.13447e+06,0
deserialize,4537,0
mult,4.08954e+06,0
deserialize,4462,0
mult,4.16883e+06,0
deserialize,4404,0
mult,4.09646e+06,0
deserialize,4107,0
mult,4.12794e+06,0
deserialize,4408,0
mult,4.11215e+06,0
wait_all,4.1145e+08,0
deserialize,8497,0
mult,4.24569e+06,0
deserialize,5451,0
mult,4.10239e+06,0
deserialize,4511,0
mult,4.21295e+06,0
deserialize,4330,0
mult,4.10109e+06,0
deserialize,4205,0
mult,4.10058e+06,0
deserialize,4195,0
mult,4.09526e+06,0
deserialize,4527,0
mult,4.21752e+06,0
deserialize,4440,0
mult,4.09738e+06,0
deserialize,4228,0
mult,4.09828e+06,0
deserialize,4309,0
mult,4.09775e+06,0
deserialize,4580,0
mult,4.20123e+06,0
deserialize,4277,0
mult,4.09675e+06,0
deserialize,4308,0
mult,4.0983e+06,0
deserialize,4682,0
mult,4.10305e+06,0
deserialize,4244,0
mult,4.21377e+06,0
deserialize,4220,0
mult,4.09448e+06,0
deserialize,4410,0
mult,4.10086e+06,0
deserialize,4378,0
mult,4.09678e+06,0
deserialize,4505,0
mult,4.20154e+06,0
deserialize,4421,0
mult,4.09894e+06,0
deserialize,4550,0
mult,4.10414e+06,0
deserialize,4473,0
mult,4.09529e+06,0
deserialize,4616,0
mult,4.20487e+06,0
deserialize,4327,0
mult,4.09799e+06,0
deserialize,4303,0
mult,4.10582e+06,0
deserialize,4568,0
mult,4.09218e+06,0
deserialize,4547,0
mult,4.20563e+06,0
deserialize,4285,0
mult,4.09533e+06,0
deserialize,4368,0
mult,4.1004e+06,0
deserialize,4661,0
mult,4.09812e+06,0
deserialize,4261,0
mult,4.20518e+06,0
deserialize,4278,0
mult,4.10048e+06,0
deserialize,4308,0
mult,4.09715e+06,0
deserialize,4348,0
mult,4.09509e+06,0
deserialize,4586,0
mult,4.20836e+06,0
deserialize,4530,0
mult,4.09731e+06,0
deserialize,4496,0
mult,4.10035e+06,0
deserialize,4524,0
mult,4.09448e+06,0
deserialize,4564,0
mult,4.1955e+06,0
deserialize,4536,0
mult,4.09526e+06,0
deserialize,4279,0
mult,4.09912e+06,0
deserialize,4421,0
mult,4.09685e+06,0
deserialize,4523,0
mult,4.20503e+06,0
deserialize,4324,0
mult,4.10027e+06,0
deserialize,4857,0
mult,4.10514e+06,0
deserialize,4394,0
mult,4.09334e+06,0
deserialize,4647,0
mult,4.20489e+06,0
deserialize,4267,0
mult,4.09645e+06,0
deserialize,4438,0
mult,4.10071e+06,0
deserialize,4680,0
mult,4.09487e+06,0
deserialize,4646,0
mult,4.20694e+06,0
deserialize,4346,0
mult,4.1011e+06,0
deserialize,4228,0
mult,4.10104e+06,0
deserialize,4343,0
mult,4.09967e+06,0
deserialize,3454,0
mult,2.78379e+08,0
deserialize,22551,0
